product_id,name,price,category
23589,Test,389.63,B
23590,Bad,158.86,A
23591,Style,243.0,D
23592,Anything,37.65,C
23593,Sense,370.72,A
23594,Blue,194.74,B
23595,Which,141.55,B
23596,Wait,79.57,C
23597,Answer,487.05,C
23598,Nor,36.71,A
23599,Likely,31.48,A
23600,Visit,1.78,B
23601,Policy,218.1,D
23602,This,64.98,B
23603,Our,431.41,D
23604,Statement,285.39,B
23605,Specific,236.49,A
23606,Organization,158.89,C
23607,Officer,230.78,B
23608,System,105.09,C
23609,Catch,263.17,D
23610,Allow,113.3,D
23611,Consumer,303.67,D
23612,Effort,235.56,D
23613,Focus,339.74,C
23614,Prevent,91.45,D
23615,Whatever,274.25,B
23616,Simple,296.54,B
23617,Yeah,359.58,C
23618,Sound,208.48,A
23619,Day,126.03,D
23620,Black,180.75,C
23621,Doctor,60.0,A
23622,Wide,445.6,A
23623,Couple,76.35,A
23624,Anything,462.3,C
23625,Someone,57.02,D
23626,Just,34.73,A
23627,Onto,349.85,D
23628,A,50.79,D
23629,Idea,364.34,D
23630,Any,471.32,B
23631,Behind,385.42,C
23632,Later,25.95,D
23633,Wait,368.1,D
23634,Per,178.09,A
23635,Either,87.62,C
23636,Would,124.57,C
23637,From,51.9,D
23638,Between,463.08,B
23639,Door,288.61,C
23640,Sister,385.92,C
23641,Top,46.09,B
23642,Enjoy,129.15,D
23643,Concern,42.73,B
23644,Really,312.23,B
23645,Toward,14.44,D
23646,Yes,23.37,D
23647,Many,207.4,C
23648,Most,85.27,D
23649,Million,239.14,B
23650,Bill,263.7,B
23651,Eight,450.13,B
23652,Huge,78.07,A
23653,Major,233.75,A
23654,Book,430.43,B
23655,Everybody,235.72,D
23656,Spend,10.48,C
23657,Recently,387.46,C
23658,Mission,291.46,A
23659,The,197.08,C
23660,Fast,481.59,B
23661,Scientist,391.74,B
23662,Change,498.38,B
23663,Social,59.17,A
23664,Far,368.19,A
23665,Production,355.11,C
23666,Set,429.98,D
23667,Key,431.09,B
23668,Admit,78.85,A
23669,Very,423.97,C
23670,Suggest,10.65,B
23671,Morning,392.23,C
23672,Including,30.42,D
23673,Out,30.02,A
23674,Leader,121.0,A
23675,Fire,162.96,C
23676,Next,294.09,B
23677,Great,432.03,C
23678,Say,220.07,B
23679,Cold,2.78,C
23680,Force,425.92,C
23681,Movie,100.68,D
23682,Life,45.16,A
23683,Money,445.97,C
23684,Five,63.55,C
23685,Chance,133.75,B
23686,None,462.38,C
23687,Onto,431.26,C
23688,Whose,184.47,D
23689,Could,50.91,C
23690,Machine,258.54,A
23691,None,162.13,A
23692,Some,80.31,A
23693,Company,265.68,C
23694,Suddenly,39.11,B
23695,News,180.27,B
23696,Pressure,478.33,B
23697,Girl,296.42,A
23698,Citizen,103.46,A
23699,From,176.02,D
23700,Room,53.59,B
23701,Herself,15.22,A
23702,Half,380.92,C
23703,Side,436.49,B
23704,Law,472.78,B
23705,Thought,215.89,B
23706,Near,144.23,A
23707,Wish,340.04,C
23708,Away,1.15,B
23709,Newspaper,66.23,D
23710,Quality,468.47,A
23711,Spend,294.67,A
23712,Voice,38.26,C
23713,Plan,419.12,C
23714,Next,222.83,A
23715,Contain,240.1,C
23716,Mission,312.39,C
23717,And,267.25,D
23718,Note,385.08,C
23719,Middle,246.47,B
23720,None,315.85,B
23721,Interesting,120.02,D
23722,Key,182.22,C
23723,Station,499.62,B
23724,Finally,168.74,C
23725,Tv,474.74,D
23726,Role,494.39,B
23727,Party,458.09,D
23728,Create,261.02,B
23729,Shake,140.28,C
23730,More,301.59,D
23731,Congress,17.71,B
23732,Central,463.01,B
23733,Condition,226.07,D
23734,Civil,110.14,B
23735,Second,280.25,A
23736,Police,123.38,A
23737,Argue,481.92,D
23738,Lead,372.71,A
23739,Medical,62.98,D
23740,Many,187.1,D
23741,Name,41.22,A
23742,International,55.45,D
23743,Power,440.49,A
23744,Type,444.28,A
23745,College,392.94,B
23746,Understand,187.2,A
23747,Father,418.85,D
23748,Return,140.49,D
23749,Yes,415.99,D
23750,Parent,438.27,D
23751,Understand,486.7,B
23752,Various,248.43,A
23753,Control,170.3,C
23754,Institution,256.68,D
23755,Heavy,443.19,D
23756,See,406.0,C
23757,Small,29.03,D
23758,Say,227.43,A
23759,Certainly,440.65,A
23760,Politics,158.52,C
23761,Room,213.98,B
23762,Grow,65.02,A
23763,Door,485.9,D
23764,Before,233.32,D
23765,Man,145.47,A
23766,Machine,175.33,D
23767,Parent,70.29,C
23768,Own,20.25,B
23769,Project,442.36,D
23770,That,409.94,A
23771,Inside,56.29,D
23772,Market,182.43,C
23773,Side,480.5,C
23774,Wonder,271.82,C
23775,Market,23.75,D
23776,Cut,481.33,B
23777,Book,457.17,D
23778,Quickly,213.98,C
23779,Pm,364.41,A
23780,Economy,80.76,D
23781,Computer,204.93,B
23782,Modern,254.14,B
23783,Want,121.9,C
23784,Help,119.72,D
23785,Hair,206.06,A
23786,Join,425.56,B
23787,Road,497.79,B
23788,Financial,435.06,B
23789,Raise,242.11,B
23790,Student,89.4,B
23791,Character,417.06,D
23792,Better,7.24,B
23793,Hope,309.86,A
23794,Stuff,209.53,C
23795,Top,441.56,A
23796,Personal,272.61,B
23797,Nor,164.68,D
23798,Rest,160.39,C
23799,International,99.41,D
23800,Keep,182.12,A
23801,Trial,62.23,B
23802,Down,397.26,C
23803,Reflect,310.84,A
23804,Third,484.41,A
23805,Any,493.83,B
23806,Rate,388.83,C
23807,Collection,172.39,B
23808,Party,34.13,B
23809,Reduce,280.17,C
23810,Newspaper,427.18,A
23811,Threat,243.45,D
23812,Attention,389.03,D
23813,Black,483.58,A
23814,State,138.94,B
23815,Especially,246.83,B
23816,Ready,132.6,B
23817,Occur,490.98,D
23818,Network,114.67,A
23819,Road,148.53,B
23820,Join,486.06,A
23821,Animal,289.77,C
23822,Fall,166.83,C
23823,Clear,356.51,C
23824,Every,336.65,D
23825,Sing,387.57,B
23826,Financial,227.55,D
23827,Up,302.22,D
23828,Eight,278.53,A
23829,Land,46.77,D
23830,Red,40.8,B
23831,Network,456.45,D
23832,New,309.62,B
23833,Easy,481.65,C
23834,Different,271.8,A
23835,Lose,308.78,C
23836,Tend,101.74,D
23837,Recently,106.05,D
23838,Table,323.11,B
23839,Culture,78.2,A
23840,Room,304.0,B
23841,Visit,412.33,C
23842,Team,499.35,C
23843,Water,251.92,B
23844,Necessary,279.97,B
23845,North,103.06,C
23846,Animal,368.59,D
23847,Hand,316.05,C
23848,Check,459.45,C
23849,True,72.15,A
23850,Tell,25.77,C
23851,Significant,204.15,C
23852,Stage,39.31,D
23853,History,127.38,B
23854,Green,39.2,C
23855,Us,212.2,D
23856,Commercial,15.05,B
23857,Attorney,4.43,C
23858,Meet,216.23,C
23859,Treat,488.66,C
23860,Member,67.24,B
23861,Quite,133.15,A
23862,Group,160.28,B
23863,Let,272.31,A
23864,Response,46.01,B
23865,Population,489.45,D
23866,Set,428.18,B
23867,Middle,422.28,A
23868,Soon,478.88,A
23869,Nearly,134.95,D
23870,Market,116.98,C
23871,Early,434.6,B
23872,Agency,453.46,A
23873,Resource,177.94,A
23874,Offer,233.57,B
23875,Left,95.06,B
23876,With,290.32,A
23877,Story,92.59,C
23878,Performance,60.47,C
23879,Perform,197.44,C
23880,Record,19.09,C
23881,Wife,16.29,B
23882,Similar,325.07,A
23883,Seem,74.06,C
23884,Make,196.53,B
23885,Exist,79.0,A
23886,Eye,219.96,C
23887,Writer,42.0,D
23888,Phone,11.55,C
23889,Yourself,424.44,D
23890,Option,270.89,D
23891,Keep,490.9,A
23892,Prepare,34.52,D
23893,Forward,31.97,D
23894,Ten,185.02,A
23895,Clear,150.31,C
23896,Size,350.68,A
23897,Hope,392.11,D
23898,Fact,41.07,C
23899,Stuff,131.98,D
23900,Stay,344.33,A
23901,Community,258.8,C
23902,Admit,359.35,C
23903,Personal,85.41,C
23904,System,475.38,C
23905,Study,50.79,C
23906,Early,61.59,B
23907,Despite,256.52,B
23908,Traditional,19.68,B
23909,Our,476.33,B
23910,Production,154.28,A
23911,Daughter,476.89,B
23912,Drop,497.47,A
23913,Painting,345.54,C
23914,Then,273.25,B
23915,Its,188.28,C
23916,Cell,129.9,A
23917,Place,277.83,D
23918,Certain,186.45,B
23919,Bring,85.99,C
23920,Decide,19.78,B
23921,May,173.13,D
23922,Relationship,423.02,B
23923,Alone,174.13,A
23924,Forget,279.57,D
23925,Best,28.58,D
23926,Among,348.32,A
23927,Win,250.37,C
23928,Nice,310.72,D
23929,Have,338.81,A
23930,Movie,231.48,A
23931,Clearly,396.98,A
23932,Best,191.87,A
23933,Authority,123.43,D
23934,Soldier,202.11,D
23935,Evidence,497.9,A
23936,Air,267.37,B
23937,Most,209.33,B
23938,Investment,380.4,D
23939,Within,380.23,A
23940,View,352.61,B
23941,Fly,393.67,A
23942,Form,325.19,C
23943,Region,333.66,B
23944,Change,373.58,B
23945,Us,317.21,D
23946,Loss,340.89,C
23947,Enter,420.42,D
23948,Goal,228.79,C
23949,Kitchen,36.6,A
23950,Star,441.32,B
23951,Challenge,240.97,B
23952,Scene,140.8,D
23953,Current,448.3,D
23954,Budget,477.72,D
23955,That,211.1,D
23956,Red,52.04,B
23957,Whatever,295.53,B
23958,System,327.05,D
23959,Either,191.67,B
23960,Fear,187.21,D
23961,Program,215.53,C
23962,Relate,303.45,C
23963,Off,429.69,D
23964,Start,238.6,D
23965,Security,147.9,A
23966,Agent,60.0,C
23967,Program,393.69,A
23968,Include,351.56,C
23969,Force,62.98,A
23970,Discover,237.28,A
23971,Security,191.06,C
23972,Manage,43.12,B
23973,Prove,319.68,D
23974,Seven,109.42,D
23975,Else,496.1,B
23976,Book,79.67,B
23977,Bar,235.15,A
23978,Scientist,431.62,A
23979,Realize,278.76,B
23980,Discussion,158.97,C
23981,Property,31.99,D
23982,Whether,144.54,B
23983,As,421.45,A
23984,Either,356.35,D
23985,Poor,362.19,B
23986,Anything,393.59,A
23987,Must,154.28,A
23988,Ready,63.76,D
23989,Tell,391.25,A
23990,End,292.55,C
23991,Appear,465.94,D
23992,Include,323.5,C
23993,Get,205.75,A
23994,Spend,176.72,C
23995,Add,120.89,B
23996,Off,275.19,B
23997,Along,387.38,D
23998,Hope,267.79,C
23999,Position,244.73,C
24000,Choice,396.58,C
24001,Process,395.5,B
24002,Yes,229.4,B
24003,Establish,144.42,B
24004,Everything,247.1,D
24005,Quite,382.81,D
24006,Together,387.7,B
24007,Speech,203.9,A
24008,Control,412.66,D
24009,Many,458.77,D
24010,Look,406.62,B
24011,White,447.51,A
24012,Son,417.99,D
24013,Wrong,213.61,D
24014,Party,312.67,D
24015,Get,307.71,C
24016,Discussion,259.25,A
24017,Social,120.18,B
24018,Parent,498.69,C
24019,Owner,197.03,B
24020,Food,38.62,A
24021,Continue,58.92,C
24022,Get,359.39,B
24023,Hit,197.52,C
24024,Have,129.48,A
24025,Forget,282.17,A
24026,Both,188.57,A
24027,Enter,371.83,D
24028,Break,316.76,A
24029,Drop,416.7,C
24030,Camera,98.06,D
24031,Interesting,332.81,C
24032,Price,4.14,B
24033,Weight,169.05,B
24034,Language,166.43,C
24035,Law,222.65,B
24036,Their,340.32,C
24037,Buy,176.39,A
24038,Society,165.41,B
24039,Officer,84.6,C
24040,Where,143.56,D
24041,Watch,159.48,C
24042,Most,377.45,A
24043,Herself,164.33,B
24044,Control,115.07,B
24045,Stay,366.92,D
24046,Management,217.7,A
24047,Method,153.89,B
24048,Amount,469.4,A
24049,Former,380.64,A
24050,Tax,321.07,B
24051,Sure,23.03,D
24052,Box,395.39,C
24053,Leg,262.25,D
24054,Official,98.87,A
24055,Hard,439.04,B
24056,Sometimes,96.25,B
24057,Speak,233.98,D
24058,Only,423.86,C
24059,Author,160.36,C
24060,Old,62.01,D
24061,Exist,268.06,A
24062,Interest,193.7,C
24063,Cell,414.58,A
24064,Position,173.82,D
24065,Away,116.44,C
24066,Likely,119.61,B
24067,When,72.35,C
24068,Director,358.06,A
24069,List,254.62,C
24070,Leave,418.51,D
24071,Present,189.69,D
24072,Toward,443.5,C
24073,Price,442.71,B
24074,Company,302.44,B
24075,Mean,85.5,A
24076,Behind,411.22,C
24077,I,1.82,A
24078,Cup,266.63,D
24079,My,144.28,A
24080,Democratic,198.05,B
24081,Son,93.0,C
24082,Shake,26.03,C
24083,Authority,305.25,A
24084,Pass,260.58,B
24085,World,309.91,D
24086,Half,413.36,D
24087,If,103.81,A
24088,Southern,79.21,A
24089,Here,432.01,A
24090,Clearly,347.32,D
24091,Space,295.73,B
24092,Practice,465.43,D
24093,Compare,46.01,A
24094,Practice,142.76,D
24095,Work,325.0,C
24096,Customer,73.14,C
24097,Leave,64.28,B
24098,Movement,280.78,D
24099,Tend,371.87,A
24100,Pattern,307.68,D
24101,Thousand,98.81,D
24102,Truth,242.84,C
24103,Call,21.24,D
24104,Employee,178.22,A
24105,Board,372.22,D
24106,Contain,270.07,A
24107,Usually,458.55,A
24108,Cost,173.74,D
24109,After,345.85,B
24110,Ability,401.41,A
24111,Rich,274.72,C
24112,Go,75.86,A
24113,Wish,96.43,C
24114,Point,319.75,C
24115,Live,296.77,A
24116,Field,400.53,A
24117,Pretty,427.85,A
24118,President,31.28,B
24119,Surface,141.17,D
24120,Dark,439.32,B
24121,All,28.24,B
24122,Foot,417.2,D
24123,Person,10.4,C
24124,Policy,465.44,D
24125,Consider,248.62,C
24126,Among,459.41,A
24127,Force,286.41,B
24128,Peace,404.03,B
24129,Century,267.05,B
24130,Knowledge,108.75,C
24131,Between,262.47,B
24132,Already,34.56,D
24133,Night,210.96,C
24134,Allow,439.96,B
24135,Trouble,63.67,D
24136,Table,361.83,C
24137,Never,262.42,B
24138,Stand,200.64,D
24139,Instead,429.7,C
24140,Senior,27.28,B
24141,Less,329.77,B
24142,Song,236.59,B
24143,Right,438.67,C
24144,Between,476.92,B
24145,Believe,293.64,A
24146,Institution,231.36,A
24147,Citizen,4.46,A
24148,Truth,487.16,A
24149,Gas,361.35,D
24150,Well,67.21,D
24151,Practice,484.93,B
24152,Science,383.15,A
24153,Fall,233.75,C
24154,Gun,80.66,C
24155,Affect,81.76,C
24156,Baby,451.59,D
24157,Evening,127.6,D
24158,Cause,20.32,A
24159,Feel,130.22,C
24160,Once,371.68,A
24161,Less,128.02,B
24162,May,488.29,B
24163,Degree,277.62,C
24164,Dark,350.83,B
24165,Part,233.98,C
24166,At,468.26,A
24167,Remember,289.36,A
24168,Young,315.64,D
24169,Too,209.61,C
24170,Shoulder,488.41,C
24171,Seek,403.04,B
24172,Gas,163.5,B
24173,Later,397.36,B
24174,Seem,128.96,A
24175,Area,338.51,D
24176,Manage,10.59,C
24177,Fall,89.19,B
24178,Again,75.13,B
24179,Action,453.62,D
24180,Structure,292.15,A
24181,Wrong,240.9,B
24182,Believe,0.79,C
24183,Coach,475.4,C
24184,Total,111.75,C
24185,Leave,176.44,C
24186,Miss,459.12,D
24187,Represent,455.65,B
24188,Test,407.57,C
24189,Statement,202.53,A
24190,Oil,441.17,A
24191,Art,108.08,C
24192,Itself,218.81,A
24193,Surface,448.03,A
24194,Camera,357.72,D
24195,Little,354.49,D
24196,Participant,287.67,B
24197,Bank,69.42,C
24198,Your,382.41,A
24199,Particularly,60.9,D
24200,Student,318.59,B
24201,Behind,361.93,C
24202,Build,363.24,B
24203,Bit,97.1,B
24204,Above,117.23,C
24205,Responsibility,153.05,D
24206,Lose,125.83,B
24207,Born,271.47,A
24208,Baby,258.93,B
24209,Television,335.38,A
24210,Political,434.09,D
24211,Size,422.47,B
24212,Rich,241.7,B
24213,Position,440.47,D
24214,Remember,75.35,B
24215,Field,200.54,D
24216,Continue,225.02,A
24217,Family,306.48,B
24218,Claim,0.35,C
24219,Special,96.17,D
24220,Special,480.31,A
24221,Conference,124.89,D
24222,Line,7.15,B
24223,We,118.07,D
24224,Environmental,198.14,C
24225,School,43.4,B
24226,Level,189.64,D
24227,Group,310.88,B
24228,Difficult,321.62,C
24229,Total,406.63,C
24230,Entire,306.45,A
24231,Strategy,33.78,A
24232,Military,408.49,D
24233,Pattern,324.35,D
24234,Agent,361.92,B
24235,Learn,495.42,B
24236,Finish,102.46,C
24237,Later,379.15,B
24238,Authority,66.39,D
24239,Determine,199.65,B
24240,Her,148.94,B
24241,Beat,473.85,B
24242,Music,470.66,B
24243,Mission,404.3,B
24244,Partner,404.55,C
24245,About,325.27,A
24246,Development,240.89,B
24247,Language,29.67,A
24248,Sister,192.74,A
24249,Light,341.25,D
24250,Price,32.77,A
24251,Truth,394.62,A
24252,Baby,269.26,A
24253,Science,46.42,A
24254,Range,243.25,C
24255,Sound,167.01,B
24256,More,271.71,D
24257,Class,281.46,A
24258,Current,190.83,C
24259,Read,122.02,D
24260,Clearly,270.54,B
24261,Poor,82.07,A
24262,Raise,256.37,B
24263,Old,305.61,B
24264,Station,114.34,D
24265,Kid,225.05,D
24266,Stop,261.33,C
24267,Nation,329.99,B
24268,Teacher,367.87,A
24269,Onto,5.73,C
24270,Role,167.43,C
24271,Near,164.51,D
24272,Finally,316.61,A
24273,Writer,6.51,D
24274,Certainly,414.69,B
24275,Game,209.48,D
24276,Despite,432.15,D
24277,Station,289.52,B
24278,Compare,71.77,A
24279,Water,495.21,D
24280,Particular,265.32,D
24281,Long,163.78,D
24282,Model,206.31,C
24283,Author,136.19,D
24284,Everything,350.92,B
24285,Think,201.43,A
24286,Continue,399.71,A
24287,When,352.43,C
24288,Huge,327.38,C
24289,Phone,384.18,B
24290,Leader,172.96,A
24291,Site,410.53,A
24292,Fear,16.81,A
24293,Develop,36.91,C
24294,View,208.37,B
24295,Share,467.31,D
24296,Development,159.46,D
24297,Anyone,18.6,C
24298,Service,74.96,A
24299,Argue,464.5,B
24300,Believe,477.94,B
24301,World,40.28,B
24302,Prepare,375.67,A
24303,What,364.75,A
24304,Rich,98.6,A
24305,List,98.27,C
24306,Beyond,124.65,C
24307,Sport,128.51,A
24308,Walk,231.82,D
24309,Safe,204.62,D
24310,Science,191.08,B
24311,Us,97.76,A
24312,First,341.93,A
24313,Look,2.69,B
24314,Simple,373.16,C
24315,Hope,119.95,C
24316,Race,54.44,B
24317,Challenge,465.58,C
24318,Hot,64.58,B
24319,They,338.85,D
24320,Economic,158.62,C
24321,Test,425.4,A
24322,Cost,0.09,B
24323,Discussion,188.86,D
24324,Deep,329.99,C
24325,Consider,440.84,B
24326,With,195.45,B
24327,Any,91.5,A
24328,From,462.96,C
24329,Professor,198.11,D
24330,Meet,496.25,D
24331,Yard,257.8,B
24332,Compare,169.58,C
24333,Edge,499.35,B
24334,Attention,95.67,D
24335,Would,90.85,D
24336,Floor,303.16,B
24337,See,193.14,B
24338,Among,471.07,D
24339,Second,108.54,C
24340,Spring,31.44,D
24341,Reason,331.78,A
24342,Each,449.82,B
24343,Help,221.45,D
24344,Effect,339.59,A
24345,Six,499.56,D
24346,Positive,334.34,B
24347,Turn,89.89,B
24348,Career,171.74,C
24349,Card,171.56,B
24350,Until,377.66,B
24351,Final,496.5,D
24352,Hand,324.3,A
24353,Campaign,198.31,C
24354,Science,108.9,B
24355,Own,16.22,C
24356,Behavior,495.66,C
24357,Into,440.06,A
24358,Opportunity,218.46,D
24359,Act,442.77,B
24360,Improve,166.66,A
24361,Water,91.26,B
24362,Bed,271.98,B
24363,Religious,160.76,C
24364,Break,84.07,C
24365,Along,265.06,D
24366,Technology,167.89,A
24367,Exist,108.29,A
24368,Itself,399.79,C
24369,Analysis,300.97,A
24370,Project,461.72,B
24371,Which,173.25,C
24372,Up,361.03,A
24373,Everyone,452.06,D
24374,Anyone,190.05,B
24375,Republican,352.06,A
24376,Instead,163.55,C
24377,Lose,325.33,C
24378,Mr,211.06,C
24379,Matter,38.88,C
24380,Through,308.12,B
24381,Use,437.67,D
24382,Billion,449.35,C
24383,Decade,480.76,D
24384,On,495.6,C
24385,Piece,181.05,D
24386,Go,95.65,A
24387,Community,498.6,B
24388,Action,214.63,D
24389,Same,406.41,D
24390,Yourself,336.39,B
24391,Occur,173.25,D
24392,That,321.77,B
24393,Develop,131.58,D
24394,Real,466.59,C
24395,Claim,276.08,D
24396,Majority,121.85,B
24397,Author,273.12,A
24398,Late,76.13,C
24399,Daughter,95.91,A
24400,Concern,188.12,D
24401,Drive,97.42,D
24402,West,42.29,A
24403,Moment,180.23,B
24404,Claim,292.6,D
24405,Practice,119.46,B
24406,Bring,454.8,D
24407,Bill,433.54,B
24408,Vote,419.36,B
24409,Full,272.29,A
24410,Seek,73.9,A
24411,I,426.28,C
24412,Green,229.07,B
24413,Pattern,482.05,C
24414,Well,405.4,C
24415,Short,400.34,D
24416,Price,27.14,A
24417,Professional,154.7,C
24418,Require,178.4,D
24419,Owner,136.89,B
24420,Anyone,73.98,D
24421,Natural,371.57,B
24422,Dark,398.46,D
24423,Tend,439.92,A
24424,Consider,379.6,C
24425,Possible,180.25,D
24426,Stay,76.47,D
24427,Consumer,39.09,C
24428,Work,6.49,D
24429,Choice,398.51,B
24430,Quickly,125.94,D
24431,Answer,411.54,B
24432,President,340.18,D
24433,Degree,435.57,A
24434,Store,415.3,B
24435,Themselves,89.14,D
24436,Really,338.85,B
24437,Only,257.71,D
24438,Already,261.29,C
24439,Late,142.66,A
24440,Teacher,24.23,B
24441,Last,333.14,C
24442,Floor,224.48,D
24443,Rule,9.07,C
24444,Industry,362.17,C
24445,Lose,495.33,C
24446,Month,470.58,D
24447,Why,466.7,A
24448,Analysis,73.38,A
24449,During,451.68,B
24450,You,409.01,B
24451,Live,487.46,C
24452,Finish,326.74,B
24453,Agent,81.12,B
24454,Level,110.62,C
24455,Food,206.75,B
24456,Trouble,176.9,B
24457,I,410.82,D
24458,Skill,388.48,B
24459,Site,158.3,A
24460,Data,417.45,C
24461,Whose,77.22,D
24462,Effort,359.86,D
24463,Technology,109.2,D
24464,Need,77.16,B
24465,Perform,273.08,D
24466,Similar,344.71,B
24467,Only,459.34,B
24468,Interesting,193.61,B
24469,At,122.22,D
24470,Foot,480.02,C
24471,Far,199.86,D
24472,Lay,52.55,A
24473,Food,34.6,D
24474,Crime,476.98,B
24475,Happen,239.83,A
24476,Method,49.08,D
24477,Discuss,136.85,A
24478,Along,240.19,B
24479,Family,242.17,A
24480,Capital,228.96,D
24481,Road,159.49,D
24482,Mrs,400.07,D
24483,Behind,291.26,D
24484,System,41.03,A
24485,Author,113.16,B
24486,Theory,225.69,B
24487,Director,193.05,A
24488,Cost,23.04,C
24489,Movie,354.45,A
24490,Challenge,109.48,B
24491,Our,432.31,B
24492,Us,257.05,A
24493,Kitchen,148.43,A
24494,Perform,356.65,C
24495,Our,291.89,C
24496,Wonder,384.06,B
24497,Bed,241.58,A
24498,Suddenly,323.58,B
24499,Figure,438.22,C
24500,Week,196.92,C
24501,Staff,69.84,C
24502,Thing,314.72,B
24503,Kitchen,474.97,A
24504,Movie,97.93,A
24505,Notice,0.8,B
24506,Hour,419.63,D
24507,Drive,490.01,A
24508,Meet,68.73,C
24509,Building,215.82,A
24510,Magazine,423.93,B
24511,Assume,7.05,B
24512,Wrong,426.76,D
24513,Along,296.85,D
24514,Until,155.27,D
24515,Assume,94.31,D
24516,Town,9.99,C
24517,Hair,120.33,A
24518,Maybe,121.32,C
24519,Himself,387.32,D
24520,Which,457.14,A
24521,Successful,491.02,B
24522,Best,310.92,B
24523,According,439.84,C
24524,Note,34.23,A
24525,Cause,100.46,D
24526,When,328.77,C
24527,Much,491.36,D
24528,Stock,371.64,D
24529,Even,174.52,C
24530,During,161.25,A
24531,Close,377.94,B
24532,Board,28.16,C
24533,Especially,346.59,A
24534,Himself,20.0,C
24535,Back,258.89,D
24536,May,298.53,B
24537,Onto,304.69,C
24538,Probably,7.91,C
24539,Ten,353.34,A
24540,Movie,70.07,B
24541,Rise,382.86,A
24542,Nothing,363.18,A
24543,Involve,390.94,C
24544,As,417.32,B
24545,East,426.83,B
24546,Suddenly,101.08,B
24547,Imagine,408.32,A
24548,Enough,207.29,A
24549,Somebody,54.58,D
24550,Force,227.41,B
24551,Community,10.34,D
24552,Goal,454.69,C
24553,Spring,343.79,C
24554,Heart,349.17,A
24555,Debate,168.46,B
24556,Information,425.2,A
24557,Usually,362.54,A
24558,Movement,215.19,D
24559,Surface,198.26,A
24560,Phone,305.43,B
24561,Might,493.07,A
24562,Game,264.78,A
24563,Us,106.66,A
24564,Increase,427.5,A
24565,Others,17.27,B
24566,Few,74.81,B
24567,Work,160.38,B
24568,Office,57.59,D
24569,Decide,98.19,B
24570,Discover,473.27,B
24571,Four,25.14,D
24572,Bank,256.67,D
24573,Car,44.56,A
24574,Draw,206.62,C
24575,Series,338.32,C
24576,Issue,487.4,B
24577,Exactly,94.48,B
24578,Imagine,173.82,B
24579,If,52.19,C
24580,Human,64.34,A
24581,Attention,283.98,D
24582,Kitchen,313.32,C
24583,Office,422.42,D
24584,Small,221.55,D
24585,Tax,430.2,A
24586,Similar,173.85,C
24587,Face,42.39,B
24588,Series,461.06,D
24589,Position,272.73,A
24590,Rock,309.43,D
24591,Hear,407.22,A
24592,First,328.33,C
24593,If,317.63,D
24594,Paper,499.18,B
24595,Raise,41.99,A
24596,Region,429.69,B
24597,Well,156.93,C
24598,Miss,439.78,B
24599,Baby,5.88,A
24600,Image,160.73,D
24601,President,335.02,A
24602,Teacher,166.11,B
24603,Manager,193.17,A
24604,Seven,373.81,B
24605,Him,184.93,B
24606,Threat,361.95,A
24607,History,491.74,B
24608,Half,447.22,B
24609,Serve,124.54,B
24610,Kitchen,65.45,C
24611,Participant,458.58,B
24612,Through,193.2,C
24613,Indeed,395.56,A
24614,Song,273.16,D
24615,Your,195.02,B
24616,Tend,265.65,D
24617,Compare,205.52,C
24618,It,84.43,B
24619,Not,392.58,D
24620,Participant,324.11,C
24621,Concern,411.49,A
24622,Edge,264.39,A
24623,Edge,414.97,A
24624,Certainly,403.11,C
24625,Rate,169.4,B
24626,Think,108.12,B
24627,Catch,79.98,C
24628,Probably,423.37,A
24629,Book,242.73,C
24630,Most,180.87,D
24631,Knowledge,87.37,D
24632,Leader,439.32,B
24633,Until,149.62,B
24634,Performance,305.45,B
24635,Dream,218.64,B
24636,Your,309.84,A
24637,Best,108.01,D
24638,Person,61.9,A
24639,Eat,309.79,C
24640,Serious,162.88,C
24641,Eye,136.51,D
24642,Break,350.09,D
24643,Pressure,435.82,B
24644,Radio,474.11,A
24645,Cut,195.23,D
24646,Reason,252.0,A
24647,Draw,214.16,D
24648,Suddenly,251.04,B
24649,Race,218.14,B
24650,Design,412.67,C
24651,Whom,137.56,B
24652,Science,266.59,A
24653,Parent,357.4,A
24654,Star,18.82,A
24655,Draw,449.92,A
24656,Young,190.37,C
24657,Consumer,297.11,D
24658,Prove,430.17,B
24659,Speak,68.8,B
24660,Choice,204.28,C
24661,Two,496.38,C
24662,Education,203.19,D
24663,Model,139.69,C
24664,On,251.65,A
24665,Day,304.44,D
24666,Huge,56.18,B
24667,Yeah,26.26,C
24668,Risk,285.31,C
24669,Mention,346.5,A
24670,However,351.67,C
24671,Top,208.84,C
24672,Walk,88.34,D
24673,Key,288.52,B
24674,Year,319.15,C
24675,Present,434.99,C
24676,Policy,276.98,D
24677,Company,201.54,A
24678,Family,237.99,D
24679,Study,73.4,C
24680,Choice,314.73,A
24681,Expert,294.1,B
24682,Enjoy,101.25,B
24683,Accept,329.74,B
24684,Step,53.15,C
24685,Everything,460.7,A
24686,Your,190.87,B
24687,Sport,448.06,A
24688,Executive,115.81,B
24689,Down,205.89,C
24690,Anything,138.87,D
24691,Bring,308.91,A
24692,Him,479.76,D
24693,Away,88.67,D
24694,Able,106.47,A
24695,Majority,276.37,B
24696,Water,483.23,A
24697,Agent,428.85,A
24698,Along,35.54,A
